Timestamp,Temperature,Humidity,Door,Door_Duration,Cooling_Status,Outside_Temperature,Temp_Trend,Load_Level,Risk
2026-04-08 04:48:33.590689,5.2,88.03,0,0,1,27.99,0,0,0
2026-04-08 03:54:33.590689,3.76,83.78,0,0,1,24.57,0,0,0
2026-04-07 14:40:33.590689,14.45,85.92,0,0,1,32.73,0,0,1
2026-04-08 00:53:33.590689,9.6,86.57,0,0,1,25.49,-1,0,1
2026-04-10 03:04:33.590689,9.81,90,0,0,1,29.75,1,0,1
2026-04-10 02:43:33.590689,6.06,90,1,2,0,26.96,1,0,0
2026-04-08 11:37:33.590689,12.55,89.99,0,0,1,35.59,0,0,1
2026-04-10 10:33:33.590689,5.37,90,0,1,1,35.62,0,0,0
2026-04-10 07:43:33.590689,4.27,88.25,1,3,1,27.85,1,0,0
2026-04-08 04:09:33.590689,5.99,89.7,0,0,1,28.77,0,0,0
2026-04-09 19:35:33.590689,8.24,89.33,0,0,1,27.43,1,0,1
2026-04-10 10:47:33.590689,11.43,90,1,2,1,36.82,1,0,1
2026-04-10 01:35:33.590689,9.8,87.03,0,0,1,25.74,-1,0,1
2026-04-09 21:48:33.590689,11.9,90,0,3,1,24.17,-1,0,1
2026-04-07 11:47:33.590689,9.12,66.14,0,0,1,34.61,0,0,1
2026-04-08 04:33:33.590689,6.4,89.79,0,0,1,24.02,0,0,0
2026-04-09 02:42:33.590689,7.92,88.81,0,0,1,25.94,-1,0,0
2026-04-07 22:41:33.590689,13.92,90,1,3,1,24.07,1,0,1
2026-04-07 11:28:33.590689,5.4,64.86,0,0,0,31.89,1,0,0
2026-04-07 19:19:33.590689,5.68,87.51,0,0,1,28.51,0,0,0
2026-04-09 18:40:33.590689,10.51,88.49,0,0,1,24.61,-1,0,1
2026-04-09 08:12:33.590689,9.84,89.73,0,4,1,29.34,-1,0,1
2026-04-10 04:19:33.590689,12.84,90,1,1,1,29.07,1,0,1
2026-04-09 09:06:33.590689,13.6,89.13,0,0,1,26.06,0,0,1
2026-04-09 20:07:33.590689,8.23,89.79,0,0,1,27.01,0,0,1
2026-04-09 18:44:33.590689,9.95,90,1,1,1,27.64,0,0,1
2026-04-07 22:06:33.590689,11.83,90,1,3,1,24.47,0,0,1
2026-04-08 23:25:33.590689,7.51,87.93,0,1,1,24.27,-1,0,0
2026-04-08 10:03:33.590689,5.87,85.56,0,0,1,37.62,0,0,0
2026-04-09 19:45:33.590689,6.62,89.66,0,0,1,24.88,0,0,0
2026-04-09 09:56:33.590689,8.96,89.67,0,3,1,27.01,0,0,1
2026-04-10 07:46:33.590689,4.21,90,1,6,1,24.02,0,0,0
2026-04-09 01:19:33.590689,6.35,89.32,0,0,1,28.63,0,0,0
2026-04-07 20:33:33.590689,6.24,90,0,0,1,27.51,-1,0,0
2026-04-08 18:50:33.590689,5.63,89.42,0,0,1,29.23,-1,0,0
2026-04-08 06:06:33.590689,8.19,89.28,0,4,1,28.26,-1,0,1
2026-04-07 18:15:33.590689,8.47,88.31,0,0,1,26.07,0,0,1
2026-04-10 04:31:33.590689,13.93,89.35,0,0,1,28.96,0,0,1
2026-04-09 17:29:33.590689,12.69,88.26,0,0,1,32.87,0,0,1
2026-04-07 23:56:33.590689,6.8,88.03,0,0,1,24.23,0,0,0
2026-04-09 13:49:33.590689,12.1,90,0,0,1,35.13,0,0,1
2026-04-09 14:15:33.590689,12.3,87.58,0,0,1,37.37,0,0,1
2026-04-07 19:24:33.590689,5.12,88.83,0,0,1,28.74,0,0,0
2026-04-09 06:01:33.590689,3.03,90,0,0,1,26.92,0,0,0
2026-04-08 17:47:33.590689,11.7,87.5,1,2,1,31.45,1,0,1
2026-04-10 00:53:33.590689,13.42,89.88,0,3,1,24.9,-1,0,1
2026-04-10 17:33:33.590689,12.82,90,0,2,1,30.48,-1,0,1
2026-04-09 02:35:33.590689,7.84,89.68,0,0,1,26.41,-1,0,0
2026-04-09 03:10:33.590689,7.83,87.03,0,0,1,28.79,0,0,0
2026-04-08 17:38:33.590689,12.17,88.92,0,0,1,36.34,-1,0,1
2026-04-08 19:54:33.590689,4.9,87.92,0,0,1,25.82,0,0,0
2026-04-08 14:23:33.590689,12.28,88.18,0,0,1,36.17,-1,0,1
2026-04-08 11:44:33.590689,14.17,90,0,0,1,31.84,-1,0,1
2026-04-08 09:59:33.590689,5.98,87.8,0,0,1,27.3,-1,0,0
2026-04-09 02:29:33.590689,5.12,88.61,0,1,1,28.79,0,0,0
2026-04-10 07:48:33.590689,4.68,90,1,7,1,24.15,1,0,0
2026-04-09 11:15:33.590689,13.32,90,0,0,1,35.52,1,0,1
2026-04-08 23:51:33.590689,9.71,86.76,0,0,1,27.07,-1,0,1
2026-04-09 11:10:33.590689,10.43,88.89,0,0,1,35.61,0,0,1
2026-04-09 02:34:33.590689,8.14,89.45,0,2,1,26.63,-1,0,1
2026-04-09 13:39:33.590689,10.21,87.62,0,1,1,30.96,0,0,1
2026-04-10 08:28:33.590689,7.16,89.19,0,0,1,28.74,0,0,0
2026-04-10 05:13:33.590689,5.8,85.58,0,0,1,24.46,0,0,0
2026-04-09 01:00:33.590689,7.32,90,0,0,1,29.93,-1,0,0
2026-04-09 22:02:33.590689,11.2,89.63,0,0,1,28.5,0,0,1
2026-04-08 23:46:33.590689,6.93,87.42,0,0,1,25.86,-1,0,0
2026-04-08 19:10:33.590689,7.88,89.29,1,2,1,24.74,1,0,1
2026-04-09 18:48:33.590689,9.06,90,0,0,1,26.97,0,0,1
2026-04-08 09:37:33.590689,6.33,87.22,0,0,1,24.01,-1,0,0
2026-04-10 21:41:33.590689,6.54,89,0,0,1,24.25,-1,0,0
2026-04-07 19:45:33.590689,3.9,90,0,0,1,26.61,0,0,0
2026-04-08 04:08:33.590689,6.03,89.1,0,0,1,28.8,0,0,0
2026-04-09 19:34:33.590689,4.44,89.7,0,0,1,29.37,0,0,0
2026-04-07 14:41:33.590689,14.24,86.12,0,0,1,31.22,0,0,1
2026-04-08 00:05:33.590689,7.01,90,1,1,1,27.58,0,0,0
2026-04-07 18:44:33.590689,5.51,85.82,0,0,1,29.51,0,0,0
2026-04-10 12:24:33.590689,12.84,87.68,0,0,1,33.84,0,0,1
2026-04-10 10:17:33.590689,3.4,89.98,1,1,1,33.81,1,0,0
2026-04-07 20:38:33.590689,6.06,90,1,3,1,25.25,1,0,0
2026-04-08 02:19:33.590689,12.74,90,0,0,1,29.69,-1,0,1
2026-04-09 11:21:33.590689,13.05,88.78,0,0,1,32.39,0,0,1
2026-04-09 07:19:33.590689,6.89,90,0,0,1,28.5,-1,0,0
2026-04-10 09:12:33.590689,7.43,88.41,0,0,1,24.59,0,0,0
2026-04-08 19:33:33.590689,4.51,89.99,0,0,1,25.36,-1,0,0
2026-04-10 11:39:33.590689,13.28,87.57,0,0,1,36.47,0,0,1
2026-04-08 04:51:33.590689,4.5,87,0,0,1,24.58,-1,0,0
2026-04-07 12:01:33.590689,7.8,66.36,0,0,1,36.97,0,0,0
2026-04-10 00:24:33.590689,12.94,85.97,0,3,1,27.97,0,0,1
2026-04-09 11:04:33.590689,7.9,90,0,0,1,30.97,0,0,0
2026-04-09 17:01:33.590689,14.01,90,0,0,1,30.52,-1,0,1
2026-04-10 22:36:33.590689,12.96,90,0,0,1,26.15,-1,0,1
2026-04-07 16:12:33.590689,11.99,89.66,0,0,1,30.25,0,0,1
2026-04-10 09:46:33.590689,5.17,87.4,0,0,1,29.45,0,0,0
2026-04-10 20:23:33.590689,10.16,90,1,6,1,29.5,1,0,1
2026-04-09 12:13:33.590689,9.56,89.46,0,0,1,36.98,0,0,1
2026-04-08 20:16:33.590689,7.35,89.21,0,0,1,29.75,0,0,0
2026-04-08 19:00:33.590689,8.76,88.16,1,1,1,28.53,1,0,1
2026-04-08 06:16:33.590689,7.28,90,0,0,1,25.29,0,0,0
2026-04-08 18:02:33.590689,10.03,85.24,0,0,1,28.03,-1,0,1
2026-04-10 07:50:33.590689,4.34,90,0,3,1,29.49,0,0,0
2026-04-08 00:20:33.590689,4.71,87.34,1,3,1,25.4,1,0,0
2026-04-08 23:03:33.590689,6.64,89.18,0,3,0,29.07,1,0,0
2026-04-10 00:34:33.590689,11.11,89.53,0,1,1,24.79,-1,0,1
2026-04-07 16:41:33.590689,13.98,90,0,0,1,30.59,-1,0,1
2026-04-09 12:26:33.590689,7.99,90,0,0,1,31.54,0,0,0
2026-04-07 20:37:33.590689,5.71,89.84,0,0,1,29.07,0,0,0
2026-04-07 20:32:33.590689,6.57,89.6,0,1,1,24.65,0,0,0
2026-04-08 13:02:33.590689,13.75,85.54,0,0,1,32.26,0,0,1
2026-04-08 19:21:33.590689,5.51,89.74,0,0,1,29.9,0,0,0
2026-04-07 12:20:33.590689,7.72,68.03,0,0,1,31.5,0,0,0
2026-04-10 18:52:33.590689,9.01,89.7,0,0,1,25.24,0,0,1
2026-04-10 19:56:33.590689,9.26,90,1,2,1,25.72,1,0,1
2026-04-08 04:42:33.590689,5.05,87.4,0,0,1,25.3,0,0,0
2026-04-08 18:10:33.590689,8.53,84.14,0,0,1,24.95,0,0,1
2026-04-08 05:03:33.590689,3.17,85.95,0,0,0,26.18,1,0,0
2026-04-08 13:10:33.590689,13.54,88.64,0,1,1,33.54,0,0,1
2026-04-09 04:27:33.590689,13.01,88.24,0,0,1,28.41,0,0,1
2026-04-08 00:26:33.590689,4,85.96,0,0,1,24.44,0,0,0
2026-04-07 16:06:33.590689,12.14,89.26,0,0,1,31.97,0,0,1
2026-04-09 04:35:33.590689,12.49,90,1,3,1,28.09,1,0,1
2026-04-09 19:13:33.590689,7.12,90,0,0,1,25.99,0,0,0
2026-04-08 03:46:33.590689,5.21,88.97,0,0,1,28.4,0,0,0
2026-04-10 17:30:33.590689,13.23,89.06,0,0,1,30.75,0,0,1
2026-04-08 01:37:33.590689,10.56,87.41,0,0,1,27.37,-1,0,1
2026-04-08 16:53:33.590689,11.93,87.14,0,0,1,36.8,0,0,1
2026-04-10 05:47:33.590689,7.66,90,0,0,1,24.31,0,0,0
2026-04-09 10:25:33.590689,8.62,90,0,0,1,31.45,-1,0,1
2026-04-09 08:20:33.590689,11.35,89.67,0,0,1,27.76,1,0,1
2026-04-10 09:31:33.590689,4.92,88.8,0,0,1,26.61,-1,0,0
2026-04-10 12:54:33.590689,11.78,90,0,0,1,33.47,0,0,1
2026-04-10 00:44:33.590689,13.84,90,1,2,1,26.27,1,0,1
2026-04-09 20:35:33.590689,7.38,88.85,0,0,1,28.52,-1,0,0
2026-04-08 06:31:33.590689,6.8,89.83,0,1,1,29.26,0,0,0
2026-04-08 04:03:33.590689,6.46,87.97,0,0,1,26.3,0,0,0
2026-04-08 19:46:33.590689,6.3,90,0,0,1,28.85,1,0,0
2026-04-07 13:47:33.590689,13.46,79.6,0,0,1,33.61,0,0,1
2026-04-08 19:40:33.590689,4.26,90,0,0,1,29.22,0,0,0
2026-04-09 06:18:33.590689,11.5,90,1,2,0,24.02,1,0,1
2026-04-10 19:29:33.590689,14.22,90,0,0,1,25.46,0,0,1
2026-04-07 19:07:33.590689,6.87,90,1,3,1,29.56,1,0,0
2026-04-10 18:43:33.590689,7.51,89.2,0,0,1,28.59,0,0,0
2026-04-09 12:47:33.590689,12.66,88.85,0,0,1,37.78,0,0,1
2026-04-08 22:01:33.590689,8.78,88.3,0,0,1,29.76,-1,0,1
2026-04-08 03:59:33.590689,7.14,86.97,0,0,1,25.9,1,0,1
2026-04-08 12:15:33.590689,12.24,89.13,0,1,1,30.84,-1,0,1
2026-04-09 14:29:33.590689,10.17,88.62,0,0,1,35.89,0,0,1
2026-04-08 14:31:33.590689,12.37,86.21,1,1,1,37.71,1,0,1
2026-04-08 22:18:33.590689,7.63,90,0,0,1,29.3,0,0,0
2026-04-08 22:48:33.590689,4.19,89.67,0,0,1,28.7,0,0,0
2026-04-08 08:51:33.590689,14.19,90,0,0,1,24.83,-1,0,1
2026-04-08 05:46:33.590689,9.95,89.13,0,0,1,29.64,0,0,1
2026-04-08 18:03:33.590689,9.68,85.43,0,0,1,26.99,-1,0,1
2026-04-07 19:28:33.590689,4.27,89.54,0,0,1,26.62,-1,0,0
2026-04-09 23:00:33.590689,15,90,1,3,1,26.11,1,0,1
2026-04-10 14:38:33.590689,9.61,89,0,0,1,36.85,0,0,1
2026-04-10 01:50:33.590689,7.5,87.82,0,0,1,25.11,-1,0,0
2026-04-07 19:13:33.590689,6.6,88.37,1,2,1,28.97,1,0,0
2026-04-10 15:11:33.590689,11.18,88.93,0,0,1,36.01,0,0,1
2026-04-07 22:45:33.590689,13.38,89.07,0,2,1,24.85,0,0,1
2026-04-10 01:55:33.590689,6.64,88.75,0,0,1,25.46,0,0,0
2026-04-10 01:37:33.590689,9.49,87.69,0,0,1,29.95,0,0,1
2026-04-10 20:44:33.590689,11.92,89.38,0,0,1,26.46,-1,0,1
2026-04-09 00:55:33.590689,7.85,90,0,0,1,27.07,0,0,0
2026-04-07 19:14:33.590689,6.48,87.64,0,0,1,25.84,0,0,0
2026-04-10 10:37:33.590689,8.54,89.39,0,0,1,33.45,0,0,1
2026-04-09 07:23:33.590689,6.35,89.36,0,0,1,28.78,0,0,0
2026-04-09 03:18:33.590689,10.14,86.54,0,0,1,24.12,0,0,1
2026-04-09 00:40:33.590689,9.76,90,1,3,1,28.21,1,0,1
2026-04-09 03:09:33.590689,7.82,87.54,0,0,1,29.74,-1,0,0
2026-04-10 19:19:33.590689,11.64,88.67,0,0,1,29.52,0,0,1
2026-04-08 10:29:33.590689,5.85,88.52,0,0,1,34.54,0,0,0
2026-04-10 13:00:33.590689,10.35,90,0,0,1,32.64,-1,0,1
2026-04-09 12:10:33.590689,9.71,90,0,1,1,31.68,0,0,1
2026-04-08 22:30:33.590689,6.21,90,0,1,1,25.24,0,0,0
2026-04-09 20:51:33.590689,6.29,89.59,0,0,1,26.52,-1,0,0
2026-04-10 07:44:33.590689,4.61,89.72,1,6,1,29.6,1,0,0
2026-04-10 01:31:33.590689,7.12,86.95,0,0,1,28.88,0,0,0
2026-04-10 18:40:33.590689,7.93,90,1,2,1,28.99,0,0,0
2026-04-10 08:14:33.590689,7.56,88.28,0,0,0,26.49,1,0,1
2026-04-08 18:54:33.590689,7.4,88.8,0,0,1,24.87,-1,0,0
2026-04-10 03:18:33.590689,10.22,89.75,1,2,1,26.47,1,0,1
2026-04-09 12:16:33.590689,9.01,88.26,0,0,1,30.83,-1,0,1
2026-04-10 15:45:33.590689,14.43,88.88,0,0,1,36.54,0,0,1
2026-04-10 19:15:33.590689,12.1,89.86,0,0,1,28.08,-1,0,1
2026-04-10 19:06:33.590689,9.8,89.11,0,0,1,27.94,-1,0,1
2026-04-09 02:06:33.590689,7.03,89.39,0,0,1,27.26,0,0,0
2026-04-10 10:04:33.590689,4.05,88.3,0,0,1,31.4,0,0,0
2026-04-09 18:32:33.590689,10.33,89.65,0,0,1,27.99,0,0,1
2026-04-10 06:02:33.590689,8.37,89.65,0,0,1,27.86,0,0,1
2026-04-09 05:21:33.590689,7.17,88.19,0,0,1,25.44,0,0,0
2026-04-10 06:41:33.590689,10.79,89.92,0,0,1,26.12,-1,0,1
2026-04-08 16:57:33.590689,12.56,88.85,0,2,1,34.62,0,0,1
2026-04-07 16:14:33.590689,11.86,90,1,2,1,33.26,0,0,1
2026-04-10 16:14:33.590689,13.3,89.36,0,0,1,31.49,0,0,1
2026-04-09 18:21:33.590689,11.25,90,1,1,1,26.06,0,0,1
2026-04-08 20:29:33.590689,9.15,89.09,0,0,1,25.64,-1,0,1
2026-04-08 00:02:33.590689,6.61,89.16,0,0,1,29.01,0,0,0
2026-04-09 04:57:33.590689,12.46,90,1,4,1,28.84,1,0,1
2026-04-08 13:34:33.590689,12.59,88.63,0,0,1,30.24,-1,0,1
2026-04-08 09:39:33.590689,9.46,88.23,1,2,1,28.52,1,0,1
2026-04-09 08:09:33.590689,10,89.99,1,1,1,26.66,1,0,1
2026-04-08 07:01:33.590689,6.7,89.17,0,1,1,26.21,-1,0,0
2026-04-08 06:59:33.590689,6.29,89.96,0,0,1,28.47,0,0,0
2026-04-08 14:59:33.590689,10.66,89.39,0,0,1,33.77,-1,0,1
2026-04-07 19:06:33.590689,6.32,89.49,0,0,1,26.52,0,0,0
2026-04-09 20:09:33.590689,7.59,90,0,0,1,25.72,-1,0,0
2026-04-07 13:29:33.590689,12.18,76.33,0,1,1,36.38,0,0,1
2026-04-07 23:22:33.590689,8.47,89.29,1,1,1,24.37,0,0,1
2026-04-09 19:18:33.590689,6.62,89.24,0,0,1,25.93,0,0,0
2026-04-10 03:55:33.590689,14.11,88.58,0,0,1,24.33,0,0,1
2026-04-09 13:36:33.590689,10.42,86.42,0,0,1,30.96,0,0,1
2026-04-10 21:23:33.590689,7.61,89.67,0,3,1,29.2,-1,0,0
2026-04-08 14:49:33.590689,10.22,90,1,2,1,34.68,1,0,1
2026-04-08 20:14:33.590689,7.77,90,0,1,1,27.8,-1,0,0
2026-04-10 19:07:33.590689,9.45,89.64,0,0,1,29.61,-1,0,1
2026-04-10 21:29:33.590689,7.39,89.8,0,0,1,26.24,0,0,0
2026-04-09 23:39:33.590689,12.56,88.77,1,3,1,28.73,1,0,1
2026-04-09 21:15:33.590689,5.99,89.43,0,0,1,26.79,0,0,0
2026-04-10 12:28:33.590689,12.71,89.41,1,1,1,30.3,1,0,1
2026-04-09 06:00:33.590689,3.26,89.84,0,0,1,29.96,0,0,0
2026-04-08 00:28:33.590689,3.68,85.22,0,0,1,24.69,0,0,0
2026-04-09 04:47:33.590689,14.06,88.37,0,0,1,24.13,0,0,1
2026-04-10 02:10:33.590689,5.22,89.79,0,0,1,29.81,0,0,0
2026-04-09 09:01:33.590689,12.87,90,0,0,1,25.09,-1,0,1
2026-04-08 03:51:33.590689,4.42,85.79,0,0,1,26.09,0,0,0
2026-04-08 00:24:33.590689,4.17,86.77,0,0,1,29.95,-1,0,0
2026-04-08 08:28:33.590689,13.21,87.16,0,0,1,28.85,0,0,1
2026-04-10 09:44:33.590689,5.49,87.48,0,0,1,25.95,0,0,0
2026-04-08 03:37:33.590689,7.49,88.2,0,0,1,25.51,0,0,0
2026-04-07 23:45:33.590689,8.19,86.89,0,0,1,24.75,-1,0,1
2026-04-10 22:45:33.590689,15,90,1,1,1,28.76,1,0,1
2026-04-10 07:21:33.590689,4.33,88.41,1,3,1,29.56,1,0,0
2026-04-08 17:12:33.590689,12.09,89.87,0,0,1,33.96,0,0,1
2026-04-10 07:18:33.590689,4.25,86.57,0,0,1,29.46,0,0,0
2026-04-08 19:41:33.590689,3.97,89.8,0,0,1,25.84,-1,0,0
2026-04-09 18:33:33.590689,9.98,88.93,0,0,1,25.42,-1,0,1
2026-04-10 20:25:33.590689,13.47,89.86,0,7,1,27.42,1,0,1
2026-04-10 21:12:33.590689,7.9,87.27,0,0,1,25.38,0,0,0
2026-04-08 03:11:33.590689,7.41,85.91,0,0,1,26.4,0,0,0
2026-04-07 19:40:33.590689,5.32,88.52,0,0,1,28.88,0,0,0
2026-04-10 22:28:33.590689,14.77,90,0,4,1,28.44,0,0,1
2026-04-10 05:28:33.590689,6.14,85.73,0,0,1,25.49,0,0,0
2026-04-07 18:45:33.590689,6.13,86.2,1,3,1,26.38,1,0,0
2026-04-07 21:38:33.590689,8.93,87.23,0,0,1,26.93,0,0,1
2026-04-09 05:58:33.590689,3.36,90,0,0,1,25.03,0,0,0
2026-04-10 20:53:33.590689,9.95,90,0,0,1,25.52,0,0,1
2026-04-09 02:24:33.590689,5.62,89.44,0,2,1,27.07,0,0,0
2026-04-10 02:27:33.590689,4.66,89.44,0,0,1,29.18,0,0,0
2026-04-08 22:43:33.590689,5.19,88.75,0,0,1,26.95,0,0,0
2026-04-08 13:23:33.590689,12.7,90,1,2,1,31.15,1,0,1
2026-04-08 09:33:33.590689,7.74,87.48,0,0,1,25.95,0,0,0
2026-04-08 17:14:33.590689,12.48,90,0,2,1,32.91,0,0,1
2026-04-08 06:21:33.590689,6.2,88.33,0,0,1,28.04,0,0,0
2026-04-10 02:01:33.590689,5.76,88.08,0,0,1,25.55,-1,0,0
2026-04-10 22:20:33.590689,12.02,89.1,0,0,1,27.89,-1,0,1
2026-04-08 22:10:33.590689,9.31,89.07,1,6,1,24.5,1,0,1
2026-04-08 13:01:33.590689,13.96,85.5,0,0,1,30.67,-1,0,1
2026-04-08 20:19:33.590689,6.9,89.26,0,0,1,25.47,0,0,0
2026-04-10 09:59:33.590689,4.24,90,1,1,1,24.38,0,0,0
2026-04-09 11:00:33.590689,7.71,89.95,0,0,1,32.09,-1,0,0
2026-04-08 10:15:33.590689,5.82,89.77,0,0,1,34,0,0,0
2026-04-08 06:37:33.590689,5.5,89.18,0,0,1,28.22,-1,0,0
2026-04-10 01:51:33.590689,7.48,87.44,0,0,1,29.62,0,0,0
2026-04-09 19:11:33.590689,7.38,89.75,0,0,1,29.98,-1,0,0
2026-04-08 22:26:33.590689,6.59,88.87,0,0,1,29.51,0,0,0
2026-04-10 01:48:33.590689,7.92,87.52,0,0,1,27.35,0,0,0
2026-04-09 04:38:33.590689,11.74,90,0,0,1,28.5,0,0,1
2026-04-09 19:04:33.590689,6.01,89.52,0,0,1,28.29,0,0,0
2026-04-09 21:28:33.590689,15,90,1,3,1,25.49,1,0,1
2026-04-10 18:24:33.590689,9.29,90,1,6,1,27.5,0,0,1
2026-04-09 00:39:33.590689,9.42,88.85,0,0,1,26.04,0,0,1
2026-04-08 18:35:33.590689,7.68,85.96,0,0,1,29.32,0,0,0
2026-04-09 08:30:33.590689,11.99,88,0,0,1,24.66,0,0,1
2026-04-09 09:21:33.590689,13.64,88.9,0,0,1,26.35,0,0,1
2026-04-09 07:27:33.590689,8.92,89.35,0,0,1,25.13,0,0,1
2026-04-08 06:14:33.590689,7.52,90,0,0,1,27.06,0,0,0
2026-04-07 20:04:33.590689,7.4,90,0,2,1,29.88,-1,0,0
2026-04-09 18:30:33.590689,10.82,90,0,0,1,24.86,-1,0,1
2026-04-10 13:09:33.590689,13.07,87.81,0,0,1,33.23,0,0,1
2026-04-07 20:23:33.590689,7.53,88.7,0,0,1,29.9,-1,0,0
2026-04-10 08:32:33.590689,6.7,89.78,0,0,1,28.06,0,0,0
2026-04-08 03:19:33.590689,5.41,87.51,0,0,1,29.42,0,0,0
2026-04-09 06:25:33.590689,12.79,89.7,0,0,1,24.62,-1,0,1
2026-04-08 06:19:33.590689,6.64,90,0,0,1,29.2,0,0,0
2026-04-08 05:35:33.590689,13.13,89.69,0,0,1,27.34,0,0,1
2026-04-10 02:03:33.590689,6.03,89.31,0,0,1,25.41,0,0,0
2026-04-07 20:14:33.590689,9.45,90,0,0,1,29.72,0,0,1
2026-04-10 19:53:33.590689,9.35,90,1,2,1,24.65,0,0,1
2026-04-10 20:07:33.590689,12,89.19,0,2,1,29.46,-1,0,1
2026-04-09 19:00:33.590689,6.68,89.99,0,0,1,28.25,0,0,0
2026-04-10 07:38:33.590689,4.68,86.16,0,0,1,27.03,0,0,0
2026-04-08 18:34:33.590689,7.82,86.03,0,0,1,26.24,0,0,0
2026-04-07 14:06:33.590689,12.25,79.06,0,0,1,34.14,-1,0,1
2026-04-09 19:06:33.590689,5.51,89.16,0,0,1,29.79,0,0,0
2026-04-07 21:32:33.590689,8.51,87.05,0,0,1,27.15,-1,0,1
2026-04-08 22:57:33.590689,3.18,87.67,0,0,0,25.34,1,0,0
2026-04-07 13:07:33.590689,14.7,72.85,0,0,1,34.68,0,0,1
2026-04-10 02:24:33.590689,4.76,90,0,0,1,27.42,0,0,0
2026-04-09 08:27:33.590689,9.57,89.28,0,1,1,24.35,-1,0,1
2026-04-07 17:57:33.590689,10.84,87.57,0,0,1,34.13,-1,0,1
2026-04-08 19:50:33.590689,5.38,89.1,0,0,1,27.47,0,0,0
2026-04-09 20:56:33.590689,5.74,89.26,0,0,1,24.26,0,0,0
2026-04-07 11:56:33.590689,8.22,66.06,0,0,1,36.03,0,0,1
2026-04-10 11:50:33.590689,13.5,89.12,0,0,1,34.77,-1,0,1
2026-04-07 21:25:33.590689,10.39,90,0,1,1,28.43,0,0,1
2026-04-09 16:25:33.590689,15,88.65,0,0,1,35.1,1,0,1
2026-04-10 10:18:33.590689,3.35,89.59,0,0,1,32.02,0,0,0
2026-04-10 17:42:33.590689,12.49,88.66,0,0,1,37.77,0,0,1
2026-04-08 03:35:33.590689,7.72,88.71,0,0,1,27.39,0,0,0
2026-04-09 07:15:33.590689,7.91,89.86,0,1,1,24.59,-1,0,0
2026-04-10 22:27:33.590689,14.99,90,1,5,1,25.52,1,0,1
2026-04-07 16:09:33.590689,12.87,89.56,1,4,1,30.88,1,0,1
2026-04-07 19:11:33.590689,5.99,88.4,0,0,1,28.5,0,0,0
2026-04-09 21:10:33.590689,6.64,90,0,0,1,28.88,0,0,0
2026-04-10 18:34:33.590689,8.48,90,1,3,1,27.88,1,0,1
2026-04-08 00:12:33.590689,5.32,90,0,0,1,25.07,0,0,0
2026-04-10 10:59:33.590689,10.45,86.32,0,0,1,33.82,0,0,1
2026-04-09 03:51:33.590689,13.02,90,0,0,1,29.75,0,0,1
2026-04-09 05:41:33.590689,3.81,90,0,0,1,29.92,0,0,0
2026-04-09 20:00:33.590689,8.48,88.95,0,0,1,27.89,0,0,1
2026-04-08 07:24:33.590689,13.03,90,0,0,1,29.48,-1,0,1
2026-04-08 03:21:33.590689,4.96,87.27,0,0,1,26.22,-1,0,0
2026-04-08 19:12:33.590689,7.43,89.67,0,0,1,28.23,0,0,0
2026-04-10 17:02:33.590689,14.1,89.46,1,3,1,31.79,1,0,1
2026-04-08 04:24:33.590689,4.48,90,0,1,1,29.97,0,0,0
2026-04-10 16:24:33.590689,13.6,89.17,0,0,1,33.62,0,0,1
2026-04-10 21:32:33.590689,7.65,89.67,0,0,1,25.27,0,0,0
2026-04-10 10:19:33.590689,3.67,90,1,1,1,30.54,1,0,0
2026-04-07 11:50:33.590689,8.92,65.88,0,0,1,37.48,0,0,1
2026-04-07 15:09:33.590689,11.92,82.74,0,0,1,37.31,-1,0,1
2026-04-07 14:28:33.590689,10.8,85,1,1,1,31.85,0,0,1
2026-04-09 10:53:33.590689,7.57,90,0,0,1,30.15,0,0,0
2026-04-10 07:31:33.590689,5.85,87.56,0,0,1,28.38,1,0,0
2026-04-10 06:10:33.590689,11.11,90,0,2,1,29.88,0,0,1
2026-04-10 08:47:33.590689,5.25,88.64,0,0,1,24.08,-1,0,0
2026-04-09 07:24:33.590689,6.27,90,0,0,1,28.22,0,0,0
2026-04-09 19:31:33.590689,4.77,89.64,0,0,1,27.06,-1,0,0
2026-04-09 01:42:33.590689,7.24,89.21,0,0,1,24.98,0,0,0
2026-04-08 06:15:33.590689,7.46,90,0,0,1,26.98,0,0,0
2026-04-10 16:29:33.590689,13.75,90,1,7,1,36.48,1,0,1
2026-04-08 12:24:33.590689,11.32,88.57,0,0,1,33.42,-1,0,1
2026-04-10 12:16:33.590689,11.78,88.81,0,0,1,37.35,0,0,1
2026-04-08 12:55:33.590689,14.88,87.69,0,0,1,36.9,0,0,1
2026-04-07 17:43:33.590689,13.48,90,1,1,1,34.21,1,0,1
2026-04-08 23:44:33.590689,7.52,86.5,0,0,1,24.35,0,0,0
2026-04-09 03:38:33.590689,12.86,85.78,0,0,1,27.4,0,0,1
2026-04-08 01:02:33.590689,8.71,90,0,0,1,24.52,0,0,1
2026-04-08 09:15:33.590689,12.16,90,0,0,1,26.32,1,0,1
2026-04-10 02:40:33.590689,4.52,90,0,0,0,27.87,1,0,0
2026-04-09 12:09:33.590689,9.75,90,0,2,1,37.48,0,0,1
2026-04-10 21:48:33.590689,5.69,88.88,0,0,1,29.76,0,0,0
